country,indicator,year,value
THA,SP.POP.TOTL,2013,69845114.0
THA,SP.POP.TOTL,2012,69436098.0
THA,SP.POP.TOTL,2011,69007208.0
THA,SP.POP.TOTL,2010,68579447.0
THA,SP.POP.TOTL,2009,68121080.0
THA,SP.POP.TOTL,2008,67619830.0
THA,SP.POP.TOTL,2007,67102394.0
THA,SP.POP.TOTL,2006,66567687.0
THA,SP.POP.TOTL,2005,66017420.0
THA,SP.POP.TOTL,2004,65452047.0
THA,SP.POP.TOTL,2003,64868166.0
THA,SP.POP.TOTL,2002,64266437.0
THA,SP.POP.TOTL,2001,63651141.0
THA,SP.POP.TOTL,2000,63007815.0
THA,SP.POP.TOTL,1999,62299043.0
THA,SP.POP.TOTL,1998,61522630.0
THA,SP.POP.TOTL,1997,60724584.0
THA,SP.POP.TOTL,1996,59920064.0
THA,SP.POP.TOTL,1995,59098232.0
THA,SP.POP.TOTL,1994,58260854.0
THA,SP.POP.TOTL,1993,57408198.0
THA,SP.POP.TOTL,1992,56528834.0
THA,SP.POP.TOTL,1991,55637434.0
THA,SP.POP.TOTL,1990,54738329.0
THA,SP.POP.TOTL,1989,53848956.0
THA,SP.POP.TOTL,1988,52969595.0
THA,SP.POP.TOTL,1987,52074105.0
THA,SP.POP.TOTL,1986,51177834.0
THA,SP.POP.TOTL,1985,50270753.0
THA,SP.POP.TOTL,1984,49351708.0
THA,SP.POP.TOTL,1983,48423309.0
THA,SP.POP.TOTL,1982,47494577.0
THA,SP.POP.TOTL,1981,46575855.0
THA,SP.POP.TOTL,1980,45650022.0
THA,SP.POP.TOTL,1979,44718434.0
THA,SP.POP.TOTL,1978,43788976.0
THA,SP.POP.TOTL,1977,42843974.0
THA,SP.POP.TOTL,1976,41896504.0
THA,SP.POP.TOTL,1975,40940005.0
THA,SP.POP.TOTL,1974,39952891.0
THA,SP.POP.TOTL,1973,38947787.0
THA,SP.POP.TOTL,1972,37933929.0
THA,SP.POP.TOTL,1971,36937387.0
THA,SP.POP.TOTL,1970,35954408.0
THA,SP.POP.TOTL,1969,34973782.0
THA,SP.POP.TOTL,1968,34002560.0
THA,SP.POP.TOTL,1967,33037801.0
THA,SP.POP.TOTL,1966,32086071.0
THA,SP.POP.TOTL,1965,31149337.0
THA,SP.POP.TOTL,1964,30232141.0
THA,SP.POP.TOTL,1963,29342322.0
THA,SP.POP.TOTL,1962,28481040.0
THA,SP.POP.TOTL,1961,27650334.0
THA,SP.POP.TOTL,1960,26851747.0
THA,FP.CPI.TOTL.ZG,2025,-0.133634356480207
THA,FP.CPI.TOTL.ZG,2024,0.398333333333422
THA,FP.CPI.TOTL.ZG,2023,1.22908986612448
THA,FP.CPI.TOTL.ZG,2022,6.07589952842433
THA,FP.CPI.TOTL.ZG,2021,1.23104516549814
THA,FP.CPI.TOTL.ZG,2020,-0.846087518861799
THA,FP.CPI.TOTL.ZG,2019,0.705524801910317
THA,FP.CPI.TOTL.ZG,2018,1.06683487370758
THA,FP.CPI.TOTL.ZG,2017,0.664415139830893
THA,FP.CPI.TOTL.ZG,2016,0.186235191075453
THA,FP.CPI.TOTL.ZG,2015,-0.898143410569433
THA,FP.CPI.TOTL.ZG,2014,1.89455652481545
THA,FP.CPI.TOTL.ZG,2013,2.18617704418967
THA,FP.CPI.TOTL.ZG,2012,3.00948610403357
THA,FP.CPI.TOTL.ZG,2011,3.81191694558332
THA,FP.CPI.TOTL.ZG,2010,3.24758842443725
THA,FP.CPI.TOTL.ZG,2009,-0.845716092316721
THA,FP.CPI.TOTL.ZG,2008,5.46848949649846
THA,FP.CPI.TOTL.ZG,2007,2.24154095286802
THA,FP.CPI.TOTL.ZG,2006,4.63747436011764
THA,FP.CPI.TOTL.ZG,2005,4.54036919634536
THA,FP.CPI.TOTL.ZG,2004,2.75914926231082
THA,FP.CPI.TOTL.ZG,2003,1.80434994635718
THA,FP.CPI.TOTL.ZG,2002,0.697308976625449
THA,FP.CPI.TOTL.ZG,2001,1.62690887314091
THA,FP.CPI.TOTL.ZG,2000,1.59196917460972
THA,FP.CPI.TOTL.ZG,1999,0.284726459223048
THA,FP.CPI.TOTL.ZG,1998,7.99472875027457
THA,FP.CPI.TOTL.ZG,1997,5.62579747129106
THA,FP.CPI.TOTL.ZG,1996,5.80510554737349
THA,FP.CPI.TOTL.ZG,1995,5.81818181818192
THA,FP.CPI.TOTL.ZG,1994,5.04774897680755
THA,FP.CPI.TOTL.ZG,1993,3.31219168428468
THA,FP.CPI.TOTL.ZG,1992,4.13914575077053
THA,FP.CPI.TOTL.ZG,1991,5.70985259891396
THA,FP.CPI.TOTL.ZG,1990,5.8639947437583
THA,FP.CPI.TOTL.ZG,1989,5.35546507986216
THA,FP.CPI.TOTL.ZG,1988,3.86273074733655
THA,FP.CPI.TOTL.ZG,1987,2.46646112823956
THA,FP.CPI.TOTL.ZG,1986,1.84167596806044
THA,FP.CPI.TOTL.ZG,1985,2.43173123433475
THA,FP.CPI.TOTL.ZG,1984,0.864898430279296
THA,FP.CPI.TOTL.ZG,1983,3.7265366212408
THA,FP.CPI.TOTL.ZG,1982,5.25907990316824
THA,FP.CPI.TOTL.ZG,1981,12.6629930710215
THA,FP.CPI.TOTL.ZG,1980,19.703500522778
THA,FP.CPI.TOTL.ZG,1979,9.89736596559927
THA,FP.CPI.TOTL.ZG,1978,7.92408985303782
THA,FP.CPI.TOTL.ZG,1977,7.60126687769027
THA,FP.CPI.TOTL.ZG,1976,4.14930555494793
THA,FP.CPI.TOTL.ZG,1975,5.33009708749865
THA,FP.CPI.TOTL.ZG,1974,24.3135598335014
THA,FP.CPI.TOTL.ZG,1973,15.5095497002705
THA,FP.CPI.TOTL.ZG,1972,4.83776673497443
THA,FP.CPI.TOTL.ZG,1971,0.484652665370717
THA,FP.CPI.TOTL.ZG,1970,-0.0880410855462474
THA,FP.CPI.TOTL.ZG,1969,2.45039085983105
THA,FP.CPI.TOTL.ZG,1968,1.79035960223026
THA,FP.CPI.TOTL.ZG,1967,4.30965682357123
THA,FP.CPI.TOTL.ZG,1966,4.03520425067445
THA,FP.CPI.TOTL.ZG,1965,0.166333998420151
THA,FP.CPI.TOTL.ZG,1964,-0.792079207921113
THA,FP.CPI.TOTL.ZG,1962,3.69609856262894
THA,FP.CPI.TOTL.ZG,1961,7.38699007717708
THA,FP.CPI.TOTL.ZG,1960,-0.765864332603765
THA,SL.UEM.TOTL.ZS,2025,0.781
THA,SL.UEM.TOTL.ZS,2024,0.781
THA,SL.UEM.TOTL.ZS,2023,0.733
THA,SL.UEM.TOTL.ZS,2022,0.94
THA,SL.UEM.TOTL.ZS,2021,1.215
THA,SL.UEM.TOTL.ZS,2020,1.099
THA,SL.UEM.TOTL.ZS,2019,0.716
THA,SL.UEM.TOTL.ZS,2018,0.765
THA,SL.UEM.TOTL.ZS,2017,0.83
THA,SL.UEM.TOTL.ZS,2016,0.688
THA,SL.UEM.TOTL.ZS,2015,0.597
THA,SL.UEM.TOTL.ZS,2014,0.576
THA,SL.UEM.TOTL.ZS,2013,0.249
THA,SL.UEM.TOTL.ZS,2012,0.58
THA,SL.UEM.TOTL.ZS,2011,0.66
THA,SL.UEM.TOTL.ZS,2010,0.622
THA,SL.UEM.TOTL.ZS,2009,1.49
THA,SL.UEM.TOTL.ZS,2008,1.18
THA,SL.UEM.TOTL.ZS,2007,1.18
THA,SL.UEM.TOTL.ZS,2006,1.22
THA,SL.UEM.TOTL.ZS,2005,1.35
THA,SL.UEM.TOTL.ZS,2004,1.51
THA,SL.UEM.TOTL.ZS,2003,1.54
THA,SL.UEM.TOTL.ZS,2002,1.82
THA,SL.UEM.TOTL.ZS,2001,2.6
THA,SL.UEM.TOTL.ZS,2000,2.389
THA,SL.UEM.TOTL.ZS,1999,2.968
THA,SL.UEM.TOTL.ZS,1998,3.404
THA,SL.UEM.TOTL.ZS,1997,0.873
THA,SL.UEM.TOTL.ZS,1996,1.071
THA,SL.UEM.TOTL.ZS,1995,1.1
THA,SL.UEM.TOTL.ZS,1994,1.347
THA,SL.UEM.TOTL.ZS,1993,1.49
THA,SL.UEM.TOTL.ZS,1992,1.35
THA,SL.UEM.TOTL.ZS,1991,2.63
THA,GC.DOD.TOTL.GD.ZS,2024,61.861415782411
THA,GC.DOD.TOTL.GD.ZS,2023,60.993475200655
THA,GC.DOD.TOTL.GD.ZS,2022,60.3442670368319
THA,GC.DOD.TOTL.GD.ZS,2021,58.5282063695337
THA,GC.DOD.TOTL.GD.ZS,2020,50.3415889301099
THA,GC.DOD.TOTL.GD.ZS,2019,38.6277055941279
THA,GC.DOD.TOTL.GD.ZS,2018,37.9104188436045
THA,GC.DOD.TOTL.GD.ZS,2016,37.3065204045664
THA,GC.DOD.TOTL.GD.ZS,2015,36.6705695355179
THA,GC.DOD.TOTL.GD.ZS,2014,35.3904739452699
THA,GC.DOD.TOTL.GD.ZS,2013,38.1666950570794
THA,GC.DOD.TOTL.GD.ZS,2012,28.4447160238828
THA,GC.DOD.TOTL.GD.ZS,2011,28.1319763006874
THA,GC.DOD.TOTL.GD.ZS,2010,26.9008455437265
THA,GC.DOD.TOTL.GD.ZS,2009,26.7791952036446
THA,GC.DOD.TOTL.GD.ZS,2008,22.4502172623288
THA,GC.DOD.TOTL.GD.ZS,2007,22.9934668319175
THA,GC.DOD.TOTL.GD.ZS,2006,24.3806591494652
THA,GC.DOD.TOTL.GD.ZS,2005,25.4581282780769
THA,GC.DOD.TOTL.GD.ZS,2004,24.3963998008709
THA,GC.DOD.TOTL.GD.ZS,2003,27.0460183720806
THA,GC.DOD.TOTL.GD.ZS,2002,30.0703562721572
THA,GC.DOD.TOTL.GD.ZS,2001,24.5783340358589
THA,GC.DOD.TOTL.GD.ZS,2000,21.9645865139196
THA,GC.DOD.TOTL.GD.ZS,1999,20.0057789155598
THA,GC.DOD.TOTL.GD.ZS,1998,10.6698573854214
THA,GC.DOD.TOTL.GD.ZS,1997,4.64152040948473
THA,GC.DOD.TOTL.GD.ZS,1996,3.67349745742469
THA,GC.DOD.TOTL.GD.ZS,1995,4.61009471231839
THA,GC.DOD.TOTL.GD.ZS,1994,5.69321973711674
THA,GC.DOD.TOTL.GD.ZS,1993,8.18624353670039
THA,GC.DOD.TOTL.GD.ZS,1992,10.8789951587465
THA,GC.DOD.TOTL.GD.ZS,1991,13.3655673362757
THA,GC.DOD.TOTL.GD.ZS,1990,18.4477538501483
THA,IT.NET.USER.ZS,2024,90.86718789
THA,IT.NET.USER.ZS,2023,89.53525238
THA,IT.NET.USER.ZS,2022,87.97724503
THA,IT.NET.USER.ZS,2021,85.26956666
THA,IT.NET.USER.ZS,2020,77.84374066
THA,IT.NET.USER.ZS,2019,66.6524194587528
THA,IT.NET.USER.ZS,2018,56.8174809301456
THA,IT.NET.USER.ZS,2017,52.8919293439676
THA,IT.NET.USER.ZS,2016,47.5049656215909
THA,IT.NET.USER.ZS,2015,39.3161267365004
THA,IT.NET.USER.ZS,2014,34.8860535783465
THA,IT.NET.USER.ZS,2013,28.94
THA,IT.NET.USER.ZS,2012,26.46
THA,IT.NET.USER.ZS,2011,23.669925618731
THA,IT.NET.USER.ZS,2010,22.4
THA,IT.NET.USER.ZS,2009,20.1
THA,IT.NET.USER.ZS,2008,18.2
THA,IT.NET.USER.ZS,2007,20.03
THA,IT.NET.USER.ZS,2006,17.1607147169285
THA,IT.NET.USER.ZS,2005,15.0260043588909
THA,IT.NET.USER.ZS,2004,10.6773033237281
THA,IT.NET.USER.ZS,2003,9.29902723805965
THA,IT.NET.USER.ZS,2002,7.53125033488567
THA,IT.NET.USER.ZS,2001,5.55632612097332
THA,IT.NET.USER.ZS,2000,3.68904127944164
THA,IT.NET.USER.ZS,1999,2.43
THA,IT.NET.USER.ZS,1998,1.09
THA,IT.NET.USER.ZS,1997,0.361
THA,IT.NET.USER.ZS,1996,0.115
THA,IT.NET.USER.ZS,1995,0.0748
THA,IT.NET.USER.ZS,1994,0.0386
THA,IT.NET.USER.ZS,1993,0.0136
THA,IT.NET.USER.ZS,1992,0.000344
THA,IT.NET.USER.ZS,1991,5.22e-05
THA,IT.NET.USER.ZS,1990,0.0
THA,EG.ELC.ACCS.ZS,2024,100.0
THA,EG.ELC.ACCS.ZS,2023,100.0
THA,EG.ELC.ACCS.ZS,2022,99.9
THA,EG.ELC.ACCS.ZS,2021,100.0
THA,EG.ELC.ACCS.ZS,2020,100.0
THA,EG.ELC.ACCS.ZS,2019,99.9
THA,EG.ELC.ACCS.ZS,2018,99.8
THA,EG.ELC.ACCS.ZS,2017,99.9
THA,EG.ELC.ACCS.ZS,2016,99.9
THA,EG.ELC.ACCS.ZS,2015,99.6
THA,EG.ELC.ACCS.ZS,2014,99.5
THA,EG.ELC.ACCS.ZS,2013,99.4
THA,EG.ELC.ACCS.ZS,2012,99.1
THA,EG.ELC.ACCS.ZS,2011,99.3
THA,EG.ELC.ACCS.ZS,2010,99.7
THA,EG.ELC.ACCS.ZS,2009,99.0
THA,EG.ELC.ACCS.ZS,2008,94.8
THA,EG.ELC.ACCS.ZS,2007,94.1
THA,EG.ELC.ACCS.ZS,2006,99.1
THA,EG.ELC.ACCS.ZS,2005,92.8
THA,EG.ELC.ACCS.ZS,2004,92.2
THA,EG.ELC.ACCS.ZS,2003,91.6
THA,EG.ELC.ACCS.ZS,2002,91.0
THA,EG.ELC.ACCS.ZS,2001,90.4
THA,EG.ELC.ACCS.ZS,2000,82.1
THA,IT.NET.BBND.P2,2024,14.8870491187484
THA,IT.NET.BBND.P2,2023,14.5089451983046
THA,IT.NET.BBND.P2,2022,17.5125815621477
THA,IT.NET.BBND.P2,2021,17.3168855632327
THA,IT.NET.BBND.P2,2020,16.021813562656
THA,IT.NET.BBND.P2,2019,14.1338059581469
THA,IT.NET.BBND.P2,2018,12.8740610702362
THA,IT.NET.BBND.P2,2017,11.5345396717409
THA,IT.NET.BBND.P2,2016,10.187716904417
THA,IT.NET.BBND.P2,2015,8.83035128821556
THA,IT.NET.BBND.P2,2014,7.74748143833759
THA,IT.NET.BBND.P2,2013,7.43359084502317
THA,IT.NET.BBND.P2,2012,6.50814220580194
THA,IT.NET.BBND.P2,2011,5.64433790742555
THA,IT.NET.BBND.P2,2010,4.74172823236676
THA,IT.NET.BBND.P2,2009,3.8523728631431
THA,IT.NET.BBND.P2,2008,3.06537150418746
THA,IT.NET.BBND.P2,2007,1.92741409494272
THA,IT.NET.BBND.P2,2006,1.34231492826242
THA,IT.NET.BBND.P2,2005,0.841437002536603
THA,IT.NET.BBND.P2,2004,0.251749192809814
THA,IT.NET.BBND.P2,2003,0.0178993807224333
THA,IT.NET.BBND.P2,2001,0.00253412582187647
THA,FS.AST.PRVT.GD.ZS,2025,143.08365214331
THA,FS.AST.PRVT.GD.ZS,2024,146.295079842162
THA,FS.AST.PRVT.GD.ZS,2023,153.81071706352
THA,FS.AST.PRVT.GD.ZS,2022,156.437761251145
THA,FS.AST.PRVT.GD.ZS,2021,164.142023585507
THA,FS.AST.PRVT.GD.ZS,2020,160.17075930508
THA,FS.AST.PRVT.GD.ZS,2019,143.369163383068
THA,FS.AST.PRVT.GD.ZS,2018,144.088791675771
THA,FS.AST.PRVT.GD.ZS,2017,144.640307265206
THA,FS.AST.PRVT.GD.ZS,2016,146.223949449025
THA,FS.AST.PRVT.GD.ZS,2015,149.373253475137
THA,FS.AST.PRVT.GD.ZS,2014,145.564225761056
THA,FS.AST.PRVT.GD.ZS,2013,142.363202683937
THA,FS.AST.PRVT.GD.ZS,2012,136.230998631992
THA,FS.AST.PRVT.GD.ZS,2011,130.672937960862
THA,FS.AST.PRVT.GD.ZS,2010,115.747568600026
THA,FS.AST.PRVT.GD.ZS,2009,108.983352741424
THA,FS.AST.PRVT.GD.ZS,2008,105.75976393767
THA,FS.AST.PRVT.GD.ZS,2007,106.362551068585
THA,IC.BUS.NDNS.ZS,2024,1.74887101826675
THA,IC.BUS.NDNS.ZS,2023,1.69483375727358
THA,IC.BUS.NDNS.ZS,2022,1.51305388784704
THA,IC.BUS.NDNS.ZS,2021,1.4383466351515
THA,IC.BUS.NDNS.ZS,2020,1.24638910705508
THA,IC.BUS.NDNS.ZS,2019,1.40534519905889
THA,IC.BUS.NDNS.ZS,2018,1.41742016438764
THA,IC.BUS.NDNS.ZS,2017,1.46668939877446
THA,IC.BUS.NDNS.ZS,2016,1.26925211867598
THA,IC.BUS.NDNS.ZS,2015,1.19138678872147
THA,IC.BUS.NDNS.ZS,2014,1.18193907730921
THA,IC.BUS.NDNS.ZS,2013,1.34412932081476
THA,IC.BUS.NDNS.ZS,2012,1.28380786199149
THA,IC.BUS.NDNS.ZS,2011,1.1233781826911
THA,IC.BUS.NDNS.ZS,2010,1.03869554110441
THA,IC.BUS.NDNS.ZS,2009,0.851454773303934
THA,IC.BUS.NDNS.ZS,2008,0.891952407464577
THA,IC.BUS.NDNS.ZS,2007,0.858592769211469
THA,IC.BUS.NDNS.ZS,2006,0.998752767681396
THA,NE.TRD.GNFS.ZS,2025,138.413686011523
THA,NE.TRD.GNFS.ZS,2024,135.724935837766
THA,NE.TRD.GNFS.ZS,2023,128.792359690165
THA,NE.TRD.GNFS.ZS,2022,132.813458288082
THA,NE.TRD.GNFS.ZS,2021,117.131472183199
THA,NE.TRD.GNFS.ZS,2020,97.6624419371158
THA,NE.TRD.GNFS.ZS,2019,109.689514715166
THA,NE.TRD.GNFS.ZS,2018,120.841864730984
THA,NE.TRD.GNFS.ZS,2017,120.891427433638
THA,NE.TRD.GNFS.ZS,2016,120.57522728913
THA,NE.TRD.GNFS.ZS,2015,124.839662152526
THA,NE.TRD.GNFS.ZS,2014,130.905495444398
THA,NE.TRD.GNFS.ZS,2013,132.462274174269
THA,NE.TRD.GNFS.ZS,2012,137.67493851024
THA,NE.TRD.GNFS.ZS,2011,139.675407224576
THA,NE.TRD.GNFS.ZS,2010,127.250522638251
THA,NE.TRD.GNFS.ZS,2009,119.269418854589
THA,NE.TRD.GNFS.ZS,2008,140.437011540931
THA,NE.TRD.GNFS.ZS,2007,129.873226989717
THA,NE.TRD.GNFS.ZS,2006,134.086946191268
THA,NE.TRD.GNFS.ZS,2005,137.853866832247
THA,NE.TRD.GNFS.ZS,2004,127.411873720393
THA,NE.TRD.GNFS.ZS,2003,116.692819704865
THA,NE.TRD.GNFS.ZS,2002,114.969743021067
THA,NE.TRD.GNFS.ZS,2001,120.267966273533
THA,NE.TRD.GNFS.ZS,2000,121.297955351472
THA,NE.TRD.GNFS.ZS,1999,100.706288704433
THA,NE.TRD.GNFS.ZS,1998,100.240473732828
THA,NE.TRD.GNFS.ZS,1997,95.0517906464755
THA,NE.TRD.GNFS.ZS,1996,84.2741479979753
THA,NE.TRD.GNFS.ZS,1995,89.7561749368245
THA,NE.TRD.GNFS.ZS,1994,81.2489529938277
THA,NE.TRD.GNFS.ZS,1993,77.7461171174097
THA,NE.TRD.GNFS.ZS,1992,77.9546456926093
THA,NE.TRD.GNFS.ZS,1991,78.4711349774175
THA,NE.TRD.GNFS.ZS,1990,75.7823643645399
THA,NE.TRD.GNFS.ZS,1989,72.4069335208579
THA,NE.TRD.GNFS.ZS,1988,67.4134705068906
THA,NE.TRD.GNFS.ZS,1987,57.2279844893387
THA,NE.TRD.GNFS.ZS,1986,49.1708546817786
THA,NE.TRD.GNFS.ZS,1985,49.1552284474048
THA,NE.TRD.GNFS.ZS,1984,48.0692654183176
THA,NE.TRD.GNFS.ZS,1983,47.3844960424744
THA,NE.TRD.GNFS.ZS,1982,47.5483288224509
THA,NE.TRD.GNFS.ZS,1981,53.9686664567334
THA,NE.TRD.GNFS.ZS,1980,54.479065609659
THA,NE.TRD.GNFS.ZS,1979,51.8679561735627
THA,NE.TRD.GNFS.ZS,1978,43.9989747661043
THA,NE.TRD.GNFS.ZS,1977,45.3360586481119
THA,NE.TRD.GNFS.ZS,1976,42.940259009098
THA,NE.TRD.GNFS.ZS,1975,41.3379512150811
THA,NE.TRD.GNFS.ZS,1974,45.5447697785706
THA,NE.TRD.GNFS.ZS,1973,38.6492576656576
THA,NE.TRD.GNFS.ZS,1972,37.3733101033821
THA,NE.TRD.GNFS.ZS,1971,34.8018251799158
THA,NE.TRD.GNFS.ZS,1970,34.4023067652724
THA,NE.TRD.GNFS.ZS,1969,36.1223008144778
THA,NE.TRD.GNFS.ZS,1968,37.6202723383726
THA,NE.TRD.GNFS.ZS,1967,38.3731248017245
THA,NE.TRD.GNFS.ZS,1966,35.5602502954225
THA,NE.TRD.GNFS.ZS,1965,34.9162381792472
THA,NE.TRD.GNFS.ZS,1964,36.1300406932523
THA,NE.TRD.GNFS.ZS,1963,33.5093396300662
THA,NE.TRD.GNFS.ZS,1962,33.3361802438981
THA,NE.TRD.GNFS.ZS,1961,34.4455713581831
THA,NE.TRD.GNFS.ZS,1960,33.5598583586213
THA,BX.KLT.DINV.WD.GD.ZS,2025,3.26524902878263
THA,BX.KLT.DINV.WD.GD.ZS,2024,2.70165281834265
THA,BX.KLT.DINV.WD.GD.ZS,2023,1.9975474592024
THA,BX.KLT.DINV.WD.GD.ZS,2022,2.39157096115532
THA,BX.KLT.DINV.WD.GD.ZS,2021,3.04112326260094
THA,BX.KLT.DINV.WD.GD.ZS,2020,-0.858310188764945
THA,BX.KLT.DINV.WD.GD.ZS,2019,1.01734877580041
THA,BX.KLT.DINV.WD.GD.ZS,2018,2.71279835138662
THA,BX.KLT.DINV.WD.GD.ZS,2017,1.81550260101987
THA,BX.KLT.DINV.WD.GD.ZS,2016,0.843364340718618
THA,BX.KLT.DINV.WD.GD.ZS,2015,2.22468548959784
THA,BX.KLT.DINV.WD.GD.ZS,2014,1.22145318013998
THA,BX.KLT.DINV.WD.GD.ZS,2013,3.79126450872817
THA,BX.KLT.DINV.WD.GD.ZS,2012,3.24456444314608
THA,BX.KLT.DINV.WD.GD.ZS,2011,0.667087644548593
THA,BX.KLT.DINV.WD.GD.ZS,2010,4.32320928209171
THA,BX.KLT.DINV.WD.GD.ZS,2009,2.27590224065624
THA,BX.KLT.DINV.WD.GD.ZS,2008,2.93824905393328
THA,BX.KLT.DINV.WD.GD.ZS,2007,3.28356939351343
THA,BX.KLT.DINV.WD.GD.ZS,2006,4.0212567065949
THA,BX.KLT.DINV.WD.GD.ZS,2005,4.33958708070528
THA,BX.KLT.DINV.WD.GD.ZS,2004,3.38947495269123
THA,BX.KLT.DINV.WD.GD.ZS,2003,3.43593984811892
THA,BX.KLT.DINV.WD.GD.ZS,2002,2.48815301889834
THA,BX.KLT.DINV.WD.GD.ZS,2001,4.21223509530842
THA,BX.KLT.DINV.WD.GD.ZS,2000,2.66312868727133
THA,BX.KLT.DINV.WD.GD.ZS,1999,4.81780662046842
THA,BX.KLT.DINV.WD.GD.ZS,1998,6.43480671140772
THA,BX.KLT.DINV.WD.GD.ZS,1997,2.59338342691776
THA,BX.KLT.DINV.WD.GD.ZS,1996,1.27616818910847
THA,BX.KLT.DINV.WD.GD.ZS,1995,1.22161487733782
THA,BX.KLT.DINV.WD.GD.ZS,1994,0.93155550985152
THA,BX.KLT.DINV.WD.GD.ZS,1993,1.39968290876163
THA,BX.KLT.DINV.WD.GD.ZS,1992,1.89589035115006
THA,BX.KLT.DINV.WD.GD.ZS,1991,2.05017744663305
THA,BX.KLT.DINV.WD.GD.ZS,1990,2.86320410852027
THA,BX.KLT.DINV.WD.GD.ZS,1989,2.45734389192652
THA,BX.KLT.DINV.WD.GD.ZS,1988,1.79247501276962
THA,BX.KLT.DINV.WD.GD.ZS,1987,0.696407217920047
THA,BX.KLT.DINV.WD.GD.ZS,1986,0.609103952633776
THA,BX.KLT.DINV.WD.GD.ZS,1985,0.419531294827773
THA,BX.KLT.DINV.WD.GD.ZS,1984,0.959430183811759
THA,BX.KLT.DINV.WD.GD.ZS,1983,0.873083165632029
THA,BX.KLT.DINV.WD.GD.ZS,1982,0.521644682892665
THA,BX.KLT.DINV.WD.GD.ZS,1981,0.833826176964666
THA,BX.KLT.DINV.WD.GD.ZS,1980,0.586827837216068
THA,BX.KLT.DINV.WD.GD.ZS,1979,0.201963940452572
THA,BX.KLT.DINV.WD.GD.ZS,1978,0.231824942555432
THA,BX.KLT.DINV.WD.GD.ZS,1977,0.536307303210332
THA,BX.KLT.DINV.WD.GD.ZS,1976,0.465800859621709
THA,BX.KLT.DINV.WD.GD.ZS,1975,0.575337963209701
THA,BX.KLT.DINV.WD.GD.ZS,1974,1.37406893993996
THA,BX.KLT.DINV.WD.GD.ZS,1973,0.718116752958313
THA,BX.KLT.DINV.WD.GD.ZS,1972,0.838978248167811
THA,BX.KLT.DINV.WD.GD.ZS,1971,0.526988264045019
THA,BX.KLT.DINV.WD.GD.ZS,1970,0.604002715535966
SGP,NY.GDP.MKTP.KD.ZG,2025,5.02588199508003
SGP,NY.GDP.MKTP.KD.ZG,2024,5.3435120192366
SGP,NY.GDP.MKTP.KD.ZG,2023,1.45026775889565
SGP,NY.GDP.MKTP.KD.ZG,2022,4.01027884472296
SGP,NY.GDP.MKTP.KD.ZG,2021,10.1410845197192
SGP,NY.GDP.MKTP.KD.ZG,2020,-3.61084281729929
SGP,NY.GDP.MKTP.KD.ZG,2019,1.15877947300108
SGP,NY.GDP.MKTP.KD.ZG,2018,3.18660848474074
SGP,NY.GDP.MKTP.KD.ZG,2017,4.32679370770501
SGP,NY.GDP.MKTP.KD.ZG,2016,3.91095306322606
SGP,NY.GDP.MKTP.KD.ZG,2015,2.97679931634806
SGP,NY.GDP.MKTP.KD.ZG,2014,3.93554027709007
SGP,NY.GDP.MKTP.KD.ZG,2013,4.81763099120676
SGP,NY.GDP.MKTP.KD.ZG,2012,4.43549759378537
SGP,NY.GDP.MKTP.KD.ZG,2011,6.21493416858989
SGP,NY.GDP.MKTP.KD.ZG,2010,14.5197497108994
SGP,NY.GDP.MKTP.KD.ZG,2009,0.127953382778088
SGP,NY.GDP.MKTP.KD.ZG,2008,1.86348345462035
SGP,NY.GDP.MKTP.KD.ZG,2007,9.02151951268893
SGP,NY.GDP.MKTP.KD.ZG,2006,9.00676607871758
SGP,NY.GDP.MKTP.KD.ZG,2005,7.36632239250758
SGP,NY.GDP.MKTP.KD.ZG,2004,9.93998268434957
SGP,NY.GDP.MKTP.KD.ZG,2003,4.54825542643229
SGP,NY.GDP.MKTP.KD.ZG,2002,3.92336076702013
SGP,NY.GDP.MKTP.KD.ZG,2001,-1.07086275100448
SGP,NY.GDP.MKTP.KD.ZG,2000,9.03831632555163
SGP,NY.GDP.MKTP.KD.ZG,1999,5.71837175710837
SGP,NY.GDP.MKTP.KD.ZG,1998,-2.19101500611274
SGP,NY.GDP.MKTP.KD.ZG,1997,8.31620911124497
SGP,NY.GDP.MKTP.KD.ZG,1996,7.47139086002002
SGP,NY.GDP.MKTP.KD.ZG,1995,7.17540112091071
SGP,NY.GDP.MKTP.KD.ZG,1994,11.0956893100227
SGP,NY.GDP.MKTP.KD.ZG,1993,11.459650875246
SGP,NY.GDP.MKTP.KD.ZG,1992,6.63980556949564
SGP,NY.GDP.MKTP.KD.ZG,1991,6.68839753958379
SGP,NY.GDP.MKTP.KD.ZG,1990,9.82089955731777
SGP,NY.GDP.MKTP.KD.ZG,1989,10.1588286387889
SGP,NY.GDP.MKTP.KD.ZG,1988,11.26359213382
SGP,NY.GDP.MKTP.KD.ZG,1987,10.7979324702819
SGP,NY.GDP.MKTP.KD.ZG,1986,1.34281041445436
SGP,NY.GDP.MKTP.KD.ZG,1985,-0.622701650113157
SGP,NY.GDP.MKTP.KD.ZG,1984,8.79228623912256
SGP,NY.GDP.MKTP.KD.ZG,1983,8.55448210614414
SGP,NY.GDP.MKTP.KD.ZG,1982,7.10214484891354
SGP,NY.GDP.MKTP.KD.ZG,1981,10.8159232986752
